,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
71,6.60000E+000,1.89325E+000,6.60000E+000,2.00466E+000,6.60000E+000,2.02411E+000,4.84884E-001,-2.62260E-002,4.84884E-001,2.36034E-001,4.84884E-001,2.78950E-001,4.84884E-001,2.69413E-001,4.84884E-001,1.45435E-001,4.84884E-001,-3.09944E-002,4.84884E-001,-5.84126E-001,4.84884E-001,-6.27041E-001,3.69103E-001,-1.08004E+000
72,6.70000E+000,1.89778E+000,6.70000E+000,2.00544E+000,6.70000E+000,2.02450E+000,4.84651E-001,-3.09944E-002,4.84651E-001,2.36034E-001,4.84651E-001,2.55108E-001,4.84651E-001,2.69413E-001,4.84651E-001,1.12057E-001,4.84651E-001,-2.62260E-002,4.84651E-001,-5.03063E-001,4.84651E-001,-6.27041E-001,3.67072E-001,-1.09911E+000
73,6.80000E+000,1.90223E+000,6.80000E+000,2.00622E+000,6.80000E+000,2.02481E+000,4.84416E-001,-3.09944E-002,4.84416E-001,2.36034E-001,4.84416E-001,2.74181E-001,4.84416E-001,2.50340E-001,4.84416E-001,1.74046E-001,4.84416E-001,-5.96046E-002,4.84416E-001,-6.12736E-001,4.84416E-001,-6.50883E-001,3.65119E-001,-1.09911E+000
74,6.90000E+000,1.90661E+000,6.90000E+000,2.00692E+000,6.90000E+000,2.02520E+000,4.84181E-001,-4.05312E-002,4.84181E-001,2.45571E-001,4.84181E-001,2.55108E-001,4.84181E-001,2.59876E-001,4.84181E-001,1.45435E-001,4.84181E-001,-2.62260E-002,4.84181E-001,-6.27041E-001,4.84181E-001,-6.07967E-001,3.63088E-001,-1.09911E+000
75,7.00000E+000,1.91091E+000,7.00000E+000,2.00762E+000,7.00000E+000,2.02552E+000,4.83947E-001,-4.05312E-002,4.83947E-001,2.45571E-001,4.83947E-001,2.59876E-001,4.83947E-001,2.50340E-001,4.83947E-001,1.54972E-001,4.83947E-001,-5.48363E-002,4.83947E-001,-6.17504E-001,4.83947E-001,-6.31809E-001,3.61135E-001,-1.09911E+000
76,7.10000E+000,1.91512E+000,7.10000E+000,2.00833E+000,7.10000E+000,2.02583E+000,4.83713E-001,-3.57628E-002,4.83713E-001,2.45571E-001,4.83713E-001,2.64645E-001,4.83713E-001,2.69413E-001,4.83713E-001,1.50204E-001,4.83713E-001,-3.57628E-002,4.83713E-001,-5.55515E-001,4.83713E-001,-5.69820E-001,3.59181E-001,-1.09911E+000
77,7.20000E+000,1.91919E+000,7.20000E+000,2.00895E+000,7.20000E+000,2.02614E+000,4.83479E-001,-3.57628E-002,4.83479E-001,2.36034E-001,4.83479E-001,2.55108E-001,4.83479E-001,2.50340E-001,4.83479E-001,1.40667E-001,4.83479E-001,-7.39098E-002,4.83479E-001,-5.98431E-001,4.83479E-001,-5.69820E-001,3.57150E-001,-1.11341E+000
78,7.30000E+000,1.92317E+000,7.30000E+000,2.00958E+000,7.30000E+000,2.02645E+000,4.83322E-001,-3.09944E-002,4.83322E-001,2.31266E-001,4.83322E-001,2.69413E-001,4.83322E-001,2.40803E-001,4.83322E-001,1.50204E-001,4.83322E-001,-3.09944E-002,4.83322E-001,-5.84126E-001,4.83322E-001,-6.79493E-001,3.55197E-001,-1.12295E+000
79,7.40000E+000,1.92700E+000,7.40000E+000,2.01020E+000,7.40000E+000,2.02677E+000,4.83088E-001,-3.09944E-002,4.83088E-001,2.31266E-001,4.83088E-001,2.55108E-001,4.83088E-001,2.36034E-001,4.83088E-001,1.45435E-001,4.83088E-001,-7.39098E-002,4.83088E-001,-5.98431E-001,4.83088E-001,-6.89030E-001,3.53244E-001,-1.13726E+000
80,7.50000E+000,1.93075E+000,7.50000E+000,2.01083E+000,7.50000E+000,2.02700E+000,4.82854E-001,-3.57628E-002,4.82854E-001,2.31266E-001,4.82854E-001,2.69413E-001,4.82854E-001,2.41995E-001,4.82854E-001,1.64509E-001,4.82854E-001,-7.86781E-002,4.82854E-001,-6.17504E-001,4.82854E-001,-6.31809E-001,3.51213E-001,-1.14679E+000
81,7.60000E+000,1.93427E+000,7.60000E+000,2.01137E+000,7.60000E+000,2.02731E+000,4.82619E-001,-4.05312E-002,4.82619E-001,2.45571E-001,4.82619E-001,2.50340E-001,4.82619E-001,2.45571E-001,4.82619E-001,1.31130E-001,4.82619E-001,-6.43730E-002,4.82619E-001,-6.74725E-001,4.82619E-001,-5.98431E-001,3.49259E-001,-1.15633E+000
82,7.70000E+000,1.93778E+000,7.70000E+000,2.01192E+000,7.70000E+000,2.02755E+000,4.82385E-001,-4.52995E-002,4.82385E-001,2.45571E-001,4.82385E-001,2.55108E-001,4.82385E-001,2.45571E-001,4.82385E-001,1.45435E-001,4.82385E-001,-6.91414E-002,4.82385E-001,-5.98431E-001,4.82385E-001,-6.69956E-001,3.47228E-001,-1.14202E+000
83,7.80000E+000,1.94106E+000,7.80000E+000,2.01247E+000,7.80000E+000,2.02786E+000,4.82150E-001,-4.05312E-002,4.82150E-001,2.36034E-001,4.82150E-001,2.50340E-001,4.82150E-001,2.40803E-001,4.82150E-001,1.35899E-001,4.82150E-001,-6.67572E-002,4.82150E-001,-5.31673E-001,4.82150E-001,-6.65188E-001,3.45275E-001,-1.14679E+000
84,7.90000E+000,1.94419E+000,7.90000E+000,2.01302E+000,7.90000E+000,2.02809E+000,4.81915E-001,-3.09944E-002,4.81915E-001,2.31266E-001,4.81915E-001,2.50340E-001,4.81915E-001,2.50340E-001,4.81915E-001,1.40667E-001,4.81915E-001,-6.43730E-002,4.81915E-001,-5.07832E-001,4.81915E-001,-6.75917E-001,3.43322E-001,-1.15156E+000
85,8.00000E+000,1.94723E+000,8.00000E+000,2.01356E+000,8.00000E+000,2.02833E+000,4.81682E-001,-2.62260E-002,4.81682E-001,2.26498E-001,4.81682E-001,2.64645E-001,4.81682E-001,2.45571E-001,4.81682E-001,1.38283E-001,4.81682E-001,-6.02007E-002,4.81682E-001,-5.98431E-001,4.81682E-001,-6.84261E-001,3.41290E-001,-1.16587E+000
86,8.10000E+000,1.95005E+000,8.10000E+000,2.01403E+000,8.10000E+000,2.02864E+000,4.81447E-001,-3.09944E-002,4.81447E-001,2.21729E-001,4.81447E-001,2.45571E-001,4.81447E-001,2.40803E-001,4.81447E-001,1.40071E-001,4.81447E-001,-5.48363E-002,4.81447E-001,-6.31809E-001,4.81447E-001,-6.84261E-001,3.39337E-001,-1.18017E+000
87,8.20000E+000,1.95278E+000,8.20000E+000,2.01450E+000,8.20000E+000,2.02888E+000,4.81213E-001,-4.05312E-002,4.81213E-001,2.26498E-001,4.81213E-001,2.59876E-001,4.81213E-001,2.36034E-001,4.81213E-001,1.40667E-001,4.81213E-001,-5.48363E-002,4.81213E-001,-6.36578E-001,4.81213E-001,-6.65188E-001,3.37306E-001,-1.18494E+000
88,8.30000E+000,1.95544E+000,8.30000E+000,2.01497E+000,8.30000E+000,2.02911E+000,4.80978E-001,-4.05312E-002,4.80978E-001,2.36034E-001,4.80978E-001,2.45571E-001,4.80978E-001,2.40803E-001,4.80978E-001,1.40667E-001,4.80978E-001,-5.48363E-002,4.80978E-001,-6.31809E-001,4.80978E-001,-6.36578E-001,3.35353E-001,-1.18256E+000
89,8.40000E+000,1.95794E+000,8.40000E+000,2.01544E+000,8.40000E+000,2.02934E+000,4.80744E-001,-4.05312E-002,4.80744E-001,2.40803E-001,4.80744E-001,2.50340E-001,4.80744E-001,2.37226E-001,4.80744E-001,1.02520E-001,4.80744E-001,-5.00679E-002,4.80744E-001,-6.22272E-001,4.80744E-001,-6.55651E-001,3.33400E-001,-1.18494E+000
90,8.50000E+000,1.96036E+000,8.50000E+000,2.01583E+000,8.50000E+000,2.02958E+000,4.80510E-001,-4.05312E-002,4.80510E-001,2.31266E-001,4.80510E-001,2.45571E-001,4.80510E-001,2.40803E-001,4.80510E-001,1.45435E-001,4.80510E-001,-5.96046E-002,4.80510E-001,-6.41346E-001,4.80510E-001,-6.65188E-001,3.31368E-001,-1.18017E+000
91,8.60000E+000,1.96262E+000,8.60000E+000,2.01630E+000,8.60000E+000,2.02981E+000,4.80275E-001,-3.57628E-002,4.80275E-001,2.21729E-001,4.80275E-001,2.40803E-001,4.80275E-001,2.31266E-001,4.80275E-001,1.21593E-001,4.80275E-001,-6.91414E-002,4.80275E-001,-6.55651E-001,4.80275E-001,-6.27041E-001,3.29415E-001,-1.18017E+000
92,8.70000E+000,1.96481E+000,8.70000E+000,2.01677E+000,8.70000E+000,2.03005E+000,4.80119E-001,-2.62260E-002,4.80119E-001,2.21729E-001,4.80119E-001,2.59876E-001,4.80119E-001,2.26498E-001,4.80119E-001,1.45435E-001,4.80119E-001,-8.34465E-002,4.80119E-001,-6.65188E-001,4.80119E-001,-6.69956E-001,3.27384E-001,-1.20401E+000
93,8.80000E+000,1.96684E+000,8.80000E+000,2.01716E+000,8.80000E+000,2.03020E+000,4.79885E-001,-3.09944E-002,4.79885E-001,2.16961E-001,4.79885E-001,2.40803E-001,4.79885E-001,2.50340E-001,4.79885E-001,1.21593E-001,4.79885E-001,-9.29832E-002,4.79885E-001,-6.07967E-001,4.79885E-001,-6.17504E-001,3.25431E-001,-1.21832E+000
94,8.90000E+000,1.96887E+000,8.90000E+000,2.01755E+000,8.90000E+000,2.03044E+000,4.79650E-001,-4.05312E-002,4.79650E-001,2.21729E-001,4.79650E-001,2.55108E-001,4.79650E-001,2.55108E-001,4.79650E-001,1.31130E-001,4.79650E-001,-6.43730E-002,4.79650E-001,-5.79357E-001,4.79650E-001,-6.65188E-001,3.23478E-001,-1.22309E+000
95,9.00000E+000,1.97075E+000,9.00000E+000,2.01794E+000,9.00000E+000,2.03067E+000,4.79416E-001,-4.05312E-002,4.79416E-001,2.31266E-001,4.79416E-001,2.36034E-001,4.79416E-001,2.31266E-001,4.79416E-001,1.35899E-001,4.79416E-001,-1.07288E-001,4.79416E-001,-6.79493E-001,4.79416E-001,-6.79493E-001,3.21446E-001,-1.23262E+000
96,9.10000E+000,1.97255E+000,9.10000E+000,2.01833E+000,9.10000E+000,2.03083E+000,4.79181E-001,-4.52995E-002,4.79181E-001,2.36034E-001,4.79181E-001,2.40803E-001,4.79181E-001,2.26498E-001,4.79181E-001,1.35899E-001,4.79181E-001,-7.86781E-002,4.79181E-001,-7.12872E-001,4.79181E-001,-6.79493E-001,3.19493E-001,-1.22309E+000
97,9.20000E+000,1.97434E+000,9.20000E+000,2.01872E+000,9.20000E+000,2.03106E+000,4.78948E-001,-4.05312E-002,4.78948E-001,2.26498E-001,4.78948E-001,2.40803E-001,4.78948E-001,2.36034E-001,4.78948E-001,1.16825E-001,4.78948E-001,-5.48363E-002,4.78948E-001,-6.60419E-001,4.78948E-001,-6.07967E-001,3.17462E-001,-1.22786E+000
98,9.30000E+000,1.97598E+000,9.30000E+000,2.01903E+000,9.30000E+000,2.03130E+000,4.78713E-001,-3.57628E-002,4.78713E-001,2.21729E-001,4.78713E-001,2.45571E-001,4.78713E-001,2.40803E-001,4.78713E-001,1.12057E-001,4.78713E-001,-8.34465E-002,4.78713E-001,-6.55651E-001,4.78713E-001,-6.41346E-001,3.15509E-001,-1.23262E+000
99,9.40000E+000,1.97755E+000,9.40000E+000,2.01942E+000,9.40000E+000,2.03145E+000,4.78478E-001,-2.62260E-002,4.78478E-001,2.12193E-001,4.78478E-001,2.50340E-001,4.78478E-001,2.26498E-001,4.78478E-001,1.31130E-001,4.78478E-001,-8.82149E-002,4.78478E-001,-7.12872E-001,4.78478E-001,-6.07967E-001,3.13556E-001,-1.26123E+000
100,9.50000E+000,1.97903E+000,9.50000E+000,2.01973E+000,9.50000E+000,2.03161E+000,4.78244E-001,-3.09944E-002,4.78244E-001,2.12193E-001,4.78244E-001,2.31266E-001,4.78244E-001,2.21729E-001,4.78244E-001,1.16825E-001,4.78244E-001,-8.82149E-002,4.78244E-001,-6.36578E-001,4.78244E-001,-6.74725E-001,3.11524E-001,-1.26123E+000
101,9.60000E+000,1.98044E+000,9.60000E+000,2.02012E+000,9.60000E+000,2.03184E+000,4.78009E-001,-4.05312E-002,4.78009E-001,2.16961E-001,4.78009E-001,2.55108E-001,4.78009E-001,2.26498E-001,4.78009E-001,1.31130E-001,4.78009E-001,-9.29832E-002,4.78009E-001,-6.65188E-001,4.78009E-001,-7.27177E-001,3.09571E-001,-1.27077E+000
102,9.70000E+000,1.98184E+000,9.70000E+000,2.02044E+000,9.70000E+000,2.03200E+000,4.77776E-001,-4.52995E-002,4.77776E-001,2.26498E-001,4.77776E-001,2.31266E-001,4.77776E-001,2.25306E-001,4.77776E-001,1.31130E-001,4.77776E-001,-8.82149E-002,4.77776E-001,-6.69956E-001,4.77776E-001,-6.84261E-001,3.07618E-001,-1.27554E+000
103,9.80000E+000,1.98317E+000,9.80000E+000,2.02075E+000,9.80000E+000,2.03216E+000,4.77541E-001,-4.52995E-002,4.77541E-001,2.26498E-001,4.77541E-001,2.36034E-001,4.77541E-001,2.26498E-001,4.77541E-001,1.20401E-001,4.77541E-001,-8.34465E-002,4.77541E-001,-6.31809E-001,4.77541E-001,-6.65188E-001,3.05587E-001,-1.27077E+000
104,9.90000E+000,1.98442E+000,9.90000E+000,2.02106E+000,9.90000E+000,2.03239E+000,4.77306E-001,-4.05312E-002,4.77306E-001,2.21729E-001,4.77306E-001,2.31266E-001,4.77306E-001,2.26498E-001,4.77306E-001,1.12057E-001,4.77306E-001,-1.12057E-001,4.77306E-001,-6.60419E-001,4.77306E-001,-6.89030E-001,3.03634E-001,-1.27554E+000
105,1.00000E+001,1.98567E+000,1.00000E+001,2.02137E+000,1.00000E+001,2.03255E+000,4.77072E-001,-3.57628E-002,4.77072E-001,2.12193E-001,4.77072E-001,2.40803E-001,4.77072E-001,2.30074E-001,4.77072E-001,1.07288E-001,4.77072E-001,-6.91414E-002,4.77072E-001,-6.89030E-001,4.77072E-001,-6.50883E-001,3.01602E-001,-1.28508E+000
106,,,,,,,4.76916E-001,-2.62260E-002,4.76916E-001,2.07424E-001,4.76916E-001,2.45571E-001,4.76916E-001,2.31266E-001,4.76916E-001,1.26362E-001,4.76916E-001,-9.29832E-002,4.76916E-001,-7.08103E-001,4.76916E-001,-6.79493E-001,2.99649E-001,-1.28984E+000
107,,,,,,,4.76682E-001,-3.57628E-002,4.76682E-001,2.07424E-001,4.76682E-001,2.26498E-001,4.76682E-001,2.36034E-001,4.76682E-001,6.91414E-002,4.76682E-001,-9.77516E-002,4.76682E-001,-5.84126E-001,4.76682E-001,-7.46250E-001,2.97696E-001,-1.30415E+000
108,,,,,,,4.76447E-001,-4.05312E-002,4.76447E-001,2.12193E-001,4.76447E-001,2.50340E-001,4.76447E-001,2.26498E-001,4.76447E-001,1.31130E-001,4.76447E-001,-8.34465E-002,4.76447E-001,-6.17504E-001,4.76447E-001,-5.55515E-001,2.95665E-001,-1.31369E+000
109,,,,,,,4.76213E-001,-4.05312E-002,4.76213E-001,2.16961E-001,4.76213E-001,2.26498E-001,4.76213E-001,2.21729E-001,4.76213E-001,1.02520E-001,4.76213E-001,-8.82149E-002,4.76213E-001,-6.93798E-001,4.76213E-001,-7.41482E-001,2.93712E-001,-1.30892E+000
110,,,,,,,4.75979E-001,-4.52995E-002,4.75979E-001,2.21729E-001,4.75979E-001,2.31266E-001,4.75979E-001,2.26498E-001,4.75979E-001,1.07288E-001,4.75979E-001,-7.86781E-002,4.75979E-001,-6.89030E-001,4.75979E-001,-6.36578E-001,2.91681E-001,-1.30415E+000
111,,,,,,,4.75744E-001,-4.05312E-002,4.75744E-001,2.16961E-001,4.75744E-001,2.26498E-001,4.75744E-001,2.21729E-001,4.75744E-001,9.77516E-002,4.75744E-001,-1.21593E-001,4.75744E-001,-6.89030E-001,4.75744E-001,-7.31945E-001,2.89728E-001,-1.30892E+000
112,,,,,,,4.75510E-001,-3.57628E-002,4.75510E-001,2.12193E-001,4.75510E-001,2.31266E-001,4.75510E-001,2.12193E-001,4.75510E-001,1.07288E-001,4.75510E-001,-8.34465E-002,4.75510E-001,-6.74725E-001,4.75510E-001,-6.22272E-001,2.87775E-001,-1.31845E+000
113,,,,,,,4.75275E-001,-3.09944E-002,4.75275E-001,2.07424E-001,4.75275E-001,2.40803E-001,4.75275E-001,2.07424E-001,4.75275E-001,1.12057E-001,4.75275E-001,-1.16825E-001,4.75275E-001,-6.79493E-001,4.75275E-001,-7.60555E-001,2.85744E-001,-1.32799E+000
114,,,,,,,4.75040E-001,-3.57628E-002,4.75040E-001,2.02656E-001,4.75040E-001,2.26498E-001,4.75040E-001,2.07424E-001,4.75040E-001,1.07288E-001,4.75040E-001,-1.07288E-001,4.75040E-001,-6.60419E-001,4.75040E-001,-7.12872E-001,2.83791E-001,-1.33276E+000
115,,,,,,,4.74807E-001,-4.05312E-002,4.74807E-001,2.07424E-001,4.74807E-001,2.40803E-001,4.74807E-001,2.08616E-001,4.74807E-001,8.82149E-002,4.74807E-001,-1.21593E-001,4.74807E-001,-6.65188E-001,4.74807E-001,-7.22408E-001,2.81759E-001,-1.35183E+000
116,,,,,,,4.74572E-001,-4.52995E-002,4.74572E-001,2.16961E-001,4.74572E-001,2.26498E-001,4.74572E-001,2.12193E-001,4.74572E-001,1.12057E-001,4.74572E-001,-1.02520E-001,4.74572E-001,-5.84126E-001,4.74572E-001,-7.12872E-001,2.79806E-001,-1.34706E+000
117,,,,,,,4.74338E-001,-4.52995E-002,4.74338E-001,2.21729E-001,4.74338E-001,2.31266E-001,4.74338E-001,2.07424E-001,4.74338E-001,1.02520E-001,4.74338E-001,-1.45435E-001,4.74338E-001,-6.46114E-001,4.74338E-001,-7.36713E-001,2.77853E-001,-1.36137E+000
118,,,,,,,4.74103E-001,-4.52995E-002,4.74103E-001,2.12193E-001,4.74103E-001,2.21729E-001,4.74103E-001,2.13385E-001,4.74103E-001,1.12057E-001,4.74103E-001,-1.31130E-001,4.74103E-001,-7.22408E-001,4.74103E-001,-7.17640E-001,2.75822E-001,-1.34706E+000
119,,,,,,,4.73869E-001,-3.57628E-002,4.73869E-001,2.07424E-001,4.73869E-001,2.26498E-001,4.73869E-001,2.16961E-001,4.73869E-001,9.77516E-002,4.73869E-001,-1.26362E-001,4.73869E-001,-6.84261E-001,4.73869E-001,-6.98566E-001,2.73869E-001,-1.35660E+000
120,,,,,,,4.73713E-001,-3.09944E-002,4.73713E-001,2.02656E-001,4.73713E-001,2.36034E-001,4.73713E-001,2.16961E-001,4.73713E-001,1.07288E-001,4.73713E-001,-1.21593E-001,4.73713E-001,-6.74725E-001,4.73713E-001,-7.17640E-001,2.71837E-001,-1.37091E+000
121,,,,,,,4.73478E-001,-3.57628E-002,4.73478E-001,1.97887E-001,4.73478E-001,2.16961E-001,4.73478E-001,2.16961E-001,4.73478E-001,1.02520E-001,4.73478E-001,-1.18017E-001,4.73478E-001,-6.89030E-001,4.73478E-001,-7.17640E-001,2.69884E-001,-1.38044E+000
122,,,,,,,4.73244E-001,-4.05312E-002,4.73244E-001,2.02656E-001,4.73244E-001,2.36034E-001,4.73244E-001,2.07424E-001,4.73244E-001,9.77516E-002,4.73244E-001,-1.16825E-001,4.73244E-001,-7.03335E-001,4.73244E-001,-7.60555E-001,2.67931E-001,-1.38521E+000
123,,,,,,,4.73010E-001,-4.52995E-002,4.73010E-001,2.12193E-001,4.73010E-001,2.16961E-001,4.73010E-001,2.07424E-001,4.73010E-001,7.39098E-002,4.73010E-001,-1.07288E-001,4.73010E-001,-7.51019E-001,4.73010E-001,-8.17776E-001,2.65900E-001,-1.39475E+000
124,,,,,,,4.72775E-001,-4.52995E-002,4.72775E-001,2.16961E-001,4.72775E-001,2.26498E-001,4.72775E-001,2.07424E-001,4.72775E-001,9.77516E-002,4.72775E-001,-6.91414E-002,4.72775E-001,-7.41482E-001,4.72775E-001,-7.12872E-001,2.63947E-001,-1.38521E+000
125,,,,,,,4.72541E-001,-4.52995E-002,4.72541E-001,2.07424E-001,4.72541E-001,2.16961E-001,4.72541E-001,2.03848E-001,4.72541E-001,1.16825E-001,4.72541E-001,-1.07288E-001,4.72541E-001,-6.50883E-001,4.72541E-001,-6.84261E-001,2.61993E-001,-1.38998E+000
126,,,,,,,4.72306E-001,-3.09944E-002,4.72306E-001,2.02656E-001,4.72306E-001,2.21729E-001,4.72306E-001,2.02656E-001,4.72306E-001,1.02520E-001,4.72306E-001,-1.31130E-001,4.72306E-001,-7.89165E-001,4.72306E-001,-7.55787E-001,2.59962E-001,-1.39952E+000
127,,,,,,,4.72073E-001,-3.09944E-002,4.72073E-001,1.97887E-001,4.72073E-001,2.31266E-001,4.72073E-001,2.11298E-001,4.72073E-001,1.07288E-001,4.72073E-001,-1.07288E-001,4.72073E-001,-7.46250E-001,4.72073E-001,-7.55787E-001,2.58009E-001,-1.39475E+000
128,,,,,,,4.71838E-001,-4.05312E-002,4.71838E-001,1.97887E-001,4.71838E-001,2.12193E-001,4.71838E-001,2.16961E-001,4.71838E-001,9.89437E-002,4.71838E-001,-1.35899E-001,4.71838E-001,-7.84397E-001,4.71838E-001,-6.98566E-001,2.55978E-001,-1.40429E+000
129,,,,,,,4.71603E-001,-4.05312E-002,4.71603E-001,1.97887E-001,4.71603E-001,2.31266E-001,4.71603E-001,2.21729E-001,4.71603E-001,9.77516E-002,4.71603E-001,-1.40667E-001,4.71603E-001,-6.60419E-001,4.71603E-001,-7.08103E-001,2.54025E-001,-1.42813E+000
130,,,,,,,4.71369E-001,-4.52995E-002,4.71369E-001,2.07424E-001,4.71369E-001,2.16961E-001,4.71369E-001,2.07424E-001,4.71369E-001,8.82149E-002,4.71369E-001,-1.35899E-001,4.71369E-001,-7.17640E-001,4.71369E-001,-6.89030E-001,2.52071E-001,-1.43766E+000
131,,,,,,,4.71134E-001,-5.00679E-002,4.71134E-001,2.12193E-001,4.71134E-001,2.21729E-001,4.71134E-001,1.93119E-001,4.71134E-001,7.39098E-002,4.71134E-001,-1.40667E-001,4.71134E-001,-7.70092E-001,4.71134E-001,-7.43866E-001,2.50040E-001,-1.42336E+000
132,,,,,,,4.70901E-001,-4.52995E-002,4.70901E-001,2.07424E-001,4.70901E-001,2.12193E-001,4.70901E-001,2.07424E-001,4.70901E-001,8.34465E-002,4.70901E-001,-1.26362E-001,4.70901E-001,-7.03335E-001,4.70901E-001,-7.89165E-001,2.48087E-001,-1.42336E+000
133,,,,,,,4.70666E-001,-3.09944E-002,4.70666E-001,1.97887E-001,4.70666E-001,2.12193E-001,4.70666E-001,2.07424E-001,4.70666E-001,7.39098E-002,4.70666E-001,-1.59740E-001,4.70666E-001,-7.41482E-001,4.70666E-001,-7.89165E-001,2.46056E-001,-1.43290E+000
134,,,,,,,4.70431E-001,-3.09944E-002,4.70431E-001,1.93119E-001,4.70431E-001,2.21729E-001,4.70431E-001,2.02656E-001,4.70431E-001,8.34465E-002,4.70431E-001,-1.40667E-001,4.70431E-001,-7.17640E-001,4.70431E-001,-8.08239E-001,2.44102E-001,-1.46151E+000
135,,,,,,,4.70275E-001,-3.57628E-002,4.70275E-001,1.93119E-001,4.70275E-001,2.07424E-001,4.70275E-001,1.93119E-001,4.70275E-001,1.07288E-001,4.70275E-001,-1.16825E-001,4.70275E-001,-7.41482E-001,4.70275E-001,-7.36713E-001,2.42149E-001,-1.45197E+000
136,,,,,,,4.70041E-001,-4.52995E-002,4.70041E-001,1.93119E-001,4.70041E-001,2.26498E-001,4.70041E-001,1.93119E-001,4.70041E-001,1.02520E-001,4.70041E-001,-1.21593E-001,4.70041E-001,-7.36713E-001,4.70041E-001,-6.84261E-001,2.40118E-001,-1.47581E+000
137,,,,,,,4.69807E-001,-4.52995E-002,4.69807E-001,2.02656E-001,4.69807E-001,2.07424E-001,4.69807E-001,1.95503E-001,4.69807E-001,8.34465E-002,4.69807E-001,-1.15633E-001,4.69807E-001,-7.03335E-001,4.69807E-001,-7.55787E-001,2.38165E-001,-1.48058E+000
138,,,,,,,4.69572E-001,-4.52995E-002,4.69572E-001,2.07424E-001,4.69572E-001,2.21729E-001,4.69572E-001,1.93715E-001,4.69572E-001,7.39098E-002,4.69572E-001,-1.21593E-001,4.69572E-001,-6.55651E-001,4.69572E-001,-7.17640E-001,2.36134E-001,-1.46627E+000
139,,,,,,,4.69337E-001,-4.52995E-002,4.69337E-001,1.97887E-001,4.69337E-001,2.12193E-001,4.69337E-001,1.93119E-001,4.69337E-001,7.86781E-002,4.69337E-001,-1.02520E-001,4.69337E-001,-6.93798E-001,4.69337E-001,-7.65324E-001,2.34180E-001,-1.46627E+000
140,,,,,,,4.69104E-001,-3.57628E-002,4.69104E-001,1.88351E-001,4.69104E-001,2.12193E-001,4.69104E-001,1.93119E-001,4.69104E-001,7.39098E-002,4.69104E-001,-1.21593E-001,4.69104E-001,-7.46250E-001,4.69104E-001,-7.27177E-001,2.32227E-001,-1.47581E+000
141,,,,,,,4.68869E-001,-3.57628E-002,4.68869E-001,1.88351E-001,4.68869E-001,2.21729E-001,4.68869E-001,2.07424E-001,4.68869E-001,8.34465E-002,4.68869E-001,-1.12057E-001,4.68869E-001,-7.22408E-001,4.68869E-001,-7.60555E-001,2.30196E-001,-1.49012E+000
142,,,,,,,4.68635E-001,-4.05312E-002,4.68635E-001,1.88351E-001,4.68635E-001,2.02656E-001,4.68635E-001,2.16961E-001,4.68635E-001,4.05312E-002,4.68635E-001,-1.07288E-001,4.68635E-001,-7.36713E-001,4.68635E-001,-7.46250E-001,2.28243E-001,-1.50442E+000
143,,,,,,,4.68400E-001,-4.52995E-002,4.68400E-001,1.88351E-001,4.68400E-001,2.21729E-001,4.68400E-001,2.05040E-001,4.68400E-001,6.91414E-002,4.68400E-001,-1.16825E-001,4.68400E-001,-7.46250E-001,4.68400E-001,-7.03335E-001,2.26290E-001,-1.51873E+000
144,,,,,,,4.68166E-001,-4.52995E-002,4.68166E-001,1.97887E-001,4.68166E-001,2.07424E-001,4.68166E-001,1.97887E-001,4.68166E-001,9.29832E-002,4.68166E-001,-1.64509E-001,4.68166E-001,-7.51019E-001,4.68166E-001,-7.12872E-001,2.24258E-001,-1.50442E+000
145,,,,,,,4.67932E-001,-4.52995E-002,4.67932E-001,2.02656E-001,4.67932E-001,2.16961E-001,4.67932E-001,1.97887E-001,4.67932E-001,7.39098E-002,4.67932E-001,-1.31130E-001,4.67932E-001,-7.22408E-001,4.67932E-001,-7.25985E-001,2.22305E-001,-1.50919E+000
146,,,,,,,4.67697E-001,-4.52995E-002,4.67697E-001,1.97887E-001,4.67697E-001,2.07424E-001,4.67697E-001,1.90735E-001,4.67697E-001,9.77516E-002,4.67697E-001,-1.02520E-001,4.67697E-001,-7.41482E-001,4.67697E-001,-7.36713E-001,2.20274E-001,-1.51396E+000
147,,,,,,,4.67463E-001,-3.57628E-002,4.67463E-001,1.88351E-001,4.67463E-001,2.02656E-001,4.67463E-001,1.88351E-001,4.67463E-001,8.34465E-002,4.67463E-001,-1.50204E-001,4.67463E-001,-7.79629E-001,4.67463E-001,-7.51019E-001,2.18321E-001,-1.50919E+000
148,,,,,,,4.67228E-001,-3.09944E-002,4.67228E-001,1.83582E-001,4.67228E-001,2.12193E-001,4.67228E-001,1.78814E-001,4.67228E-001,7.39098E-002,4.67228E-001,-1.35899E-001,4.67228E-001,-6.84261E-001,4.67228E-001,-7.41482E-001,2.16368E-001,-1.52826E+000
149,,,,,,,4.67072E-001,-4.05312E-002,4.67072E-001,1.83582E-001,4.67072E-001,1.97887E-001,4.67072E-001,1.78814E-001,4.67072E-001,5.48363E-002,4.67072E-001,-1.54972E-001,4.67072E-001,-7.41482E-001,4.67072E-001,-7.70092E-001,2.14336E-001,-1.53303E+000
