Sourcefile	20221128 134958 TGA MS Megan.qmp
Exporttime	28/11/2022 15:24:02

Start Time	28/11/2022 13:51:12
End Time	28/11/2022 15:21:44

		14			16			Water			Nitrogen/Carbonmonoxide			Oxygen			Argon			Carbondioxide	
Time	Time Relative [s]	Partial Pressure [mbar]	Time	Time Relative [s]	Partial Pressure [mbar]	Time	Time Relative [s]	Partial Pressure [mbar]	Time	Time Relative [s]	Partial Pressure [mbar]	Time	Time Relative [s]	Partial Pressure [mbar]	Time	Time Relative [s]	Partial Pressure [mbar]	Time	Time Relative [s]	Partial Pressure [mbar]	
28/11/2022 13:55:38	266.798	1.065160e-011	28/11/2022 13:55:39	267.011	9.206783e-012	28/11/2022 13:55:39	267.229	9.184753e-014	28/11/2022 13:55:40	268.269	3.506525e-013	28/11/2022 13:55:41	269.309	1.413784e-013	28/11/2022 13:55:41	269.521	3.890529e-014	28/11/2022 13:55:42	270.561	3.525523e-014
28/11/2022 13:55:42	270.773	1.069219e-011	28/11/2022 13:55:43	270.986	9.242976e-012	28/11/2022 13:55:43	271.199	7.518096e-014	28/11/2022 13:55:44	272.238	3.476883e-013	28/11/2022 13:55:45	273.278	1.557100e-013	28/11/2022 13:55:45	273.491	5.508624e-014	28/11/2022 13:55:46	274.532	3.388492e-014
28/11/2022 13:55:46	274.745	1.088092e-011	28/11/2022 13:55:47	274.958	8.906134e-012	28/11/2022 13:55:47	275.175	1.013324e-013	28/11/2022 13:55:48	276.217	3.203970e-013	28/11/2022 13:55:49	277.257	1.493138e-013	28/11/2022 13:55:49	277.470	5.955536e-014	28/11/2022 13:55:50	278.510	4.015014e-014
28/11/2022 13:55:50	278.723	1.044887e-011	28/11/2022 13:55:51	278.936	8.950887e-012	28/11/2022 13:55:51	279.154	6.142341e-014	28/11/2022 13:55:52	280.194	3.265599e-013	28/11/2022 13:55:53	281.236	1.544783e-013	28/11/2022 13:55:53	281.448	4.301727e-014	28/11/2022 13:55:54	282.488	3.940891e-014
28/11/2022 13:55:54	282.701	1.089436e-011	28/11/2022 13:55:55	282.914	9.139136e-012	28/11/2022 13:55:55	283.131	7.525689e-014	28/11/2022 13:55:56	284.172	3.440315e-013	28/11/2022 13:55:57	285.212	1.492894e-013	28/11/2022 13:55:57	285.425	4.325271e-014	28/11/2022 13:55:58	286.465	4.249441e-014
28/11/2022 13:55:58	286.678	1.051122e-011	28/11/2022 13:55:59	286.890	8.936949e-012	28/11/2022 13:55:59	287.108	1.212521e-013	28/11/2022 13:56:00	288.149	3.378310e-013	28/11/2022 13:56:01	289.191	1.516683e-013	28/11/2022 13:56:01	289.403	3.242825e-014	28/11/2022 13:56:02	290.444	4.048647e-014
28/11/2022 13:56:02	290.657	1.072966e-011	28/11/2022 13:56:03	290.870	8.812841e-012	28/11/2022 13:56:03	291.089	7.127419e-014	28/11/2022 13:56:04	292.127	3.517970e-013	28/11/2022 13:56:05	293.167	1.630190e-013	28/11/2022 13:56:05	293.380	5.515560e-014	28/11/2022 13:56:06	294.421	3.933856e-014
28/11/2022 13:56:06	294.634	1.074330e-011	28/11/2022 13:56:07	294.847	9.114432e-012	28/11/2022 13:56:07	295.065	6.261278e-014	28/11/2022 13:56:08	296.110	3.405507e-013	28/11/2022 13:56:09	297.150	1.592734e-013	28/11/2022 13:56:09	297.362	3.631283e-014	28/11/2022 13:56:10	298.402	4.232393e-014
28/11/2022 13:56:10	298.615	1.061893e-011	28/11/2022 13:56:10	298.827	8.775555e-012	28/11/2022 13:56:11	299.046	9.901431e-014	28/11/2022 13:56:12	300.087	3.155717e-013	28/11/2022 13:56:13	301.129	1.607962e-013	28/11/2022 13:56:13	301.341	5.275148e-014	28/11/2022 13:56:14	302.383	4.349012e-014
28/11/2022 13:56:14	302.601	1.087060e-011	28/11/2022 13:56:14	302.815	8.506852e-012	28/11/2022 13:56:15	303.035	9.774745e-014	28/11/2022 13:56:16	304.076	3.392179e-013	28/11/2022 13:56:17	305.115	1.751921e-013	28/11/2022 13:56:17	305.328	5.513721e-014	28/11/2022 13:56:18	306.370	4.408052e-014
28/11/2022 13:56:18	306.583	1.040142e-011	28/11/2022 13:56:18	306.796	9.001266e-012	28/11/2022 13:56:19	307.013	9.694143e-014	28/11/2022 13:56:20	308.053	3.327374e-013	28/11/2022 13:56:21	309.095	1.405594e-013	28/11/2022 13:56:21	309.308	5.345046e-014	28/11/2022 13:56:22	310.348	3.842146e-014
28/11/2022 13:56:22	310.561	1.024691e-011	28/11/2022 13:56:22	310.775	8.970235e-012	28/11/2022 13:56:23	310.992	7.853711e-014	28/11/2022 13:56:24	312.033	3.555918e-013	28/11/2022 13:56:25	313.073	1.634011e-013	28/11/2022 13:56:25	313.287	3.608225e-014	28/11/2022 13:56:26	314.326	3.997803e-014
28/11/2022 13:56:26	314.539	1.072289e-011	28/11/2022 13:56:26	314.751	8.895972e-012	28/11/2022 13:56:27	314.969	9.381148e-014	28/11/2022 13:56:28	316.009	3.228715e-013	28/11/2022 13:56:29	317.049	1.774436e-013	28/11/2022 13:56:29	317.262	3.972310e-014	28/11/2022 13:56:30	318.303	4.007463e-014
28/11/2022 13:56:30	318.516	1.043833e-011	28/11/2022 13:56:30	318.729	9.133040e-012	28/11/2022 13:56:31	318.947	9.143928e-014	28/11/2022 13:56:32	319.987	3.444302e-013	28/11/2022 13:56:33	321.027	1.596767e-013	28/11/2022 13:56:33	321.240	3.962277e-014	28/11/2022 13:56:34	322.280	4.071032e-014
28/11/2022 13:56:34	322.492	1.070358e-011	28/11/2022 13:56:34	322.705	8.937563e-012	28/11/2022 13:56:35	322.923	1.000708e-013	28/11/2022 13:56:36	323.965	3.350401e-013	28/11/2022 13:56:37	325.005	1.472985e-013	28/11/2022 13:56:37	325.218	5.975006e-014	28/11/2022 13:56:38	326.260	4.310784e-014
28/11/2022 13:56:38	326.473	1.066320e-011	28/11/2022 13:56:38	326.686	8.987833e-012	28/11/2022 13:56:39	326.904	7.902037e-014	28/11/2022 13:56:40	327.945	3.560481e-013	28/11/2022 13:56:41	328.987	1.759566e-013	28/11/2022 13:56:41	329.200	5.474932e-014	28/11/2022 13:56:42	330.239	4.159540e-014
28/11/2022 13:56:42	330.452	1.039930e-011	28/11/2022 13:56:42	330.665	9.011048e-012	28/11/2022 13:56:43	330.881	6.358946e-014	28/11/2022 13:56:44	331.923	3.474839e-013	28/11/2022 13:56:45	332.964	1.501749e-013	28/11/2022 13:56:45	333.183	6.037615e-014	28/11/2022 13:56:46	334.222	3.843124e-014
28/11/2022 13:56:46	334.434	1.076680e-011	28/11/2022 13:56:46	334.647	9.028239e-012	28/11/2022 13:56:47	334.866	8.343048e-014	28/11/2022 13:56:48	335.906	3.237812e-013	28/11/2022 13:56:49	336.947	1.652056e-013	28/11/2022 13:56:49	337.160	5.214417e-014	28/11/2022 13:56:50	338.200	4.367157e-014
28/11/2022 13:56:50	338.414	1.121471e-011	28/11/2022 13:56:50	338.627	8.601499e-012	28/11/2022 13:56:51	338.854	1.272252e-013	28/11/2022 13:56:52	339.893	3.406957e-013	28/11/2022 13:56:53	340.934	1.483385e-013	28/11/2022 13:56:53	341.147	6.010747e-014	28/11/2022 13:56:54	342.188	4.238434e-014
28/11/2022 13:56:54	342.401	1.076502e-011	28/11/2022 13:56:54	342.613	9.300166e-012	28/11/2022 13:56:54	342.832	4.360227e-014	28/11/2022 13:56:56	343.872	3.474999e-013	28/11/2022 13:56:57	344.911	1.588135e-013	28/11/2022 13:56:57	345.124	4.349729e-014	28/11/2022 13:56:58	346.166	4.645198e-014
28/11/2022 13:56:58	346.379	1.057033e-011	28/11/2022 13:56:58	346.591	8.864222e-012	28/11/2022 13:56:58	346.809	6.888341e-014	28/11/2022 13:57:00	347.847	3.387227e-013	28/11/2022 13:57:01	348.889	1.616021e-013	28/11/2022 13:57:01	349.102	5.920014e-014	28/11/2022 13:57:02	350.142	3.792577e-014
28/11/2022 13:57:02	350.354	1.090919e-011	28/11/2022 13:57:02	350.568	9.259610e-012	28/11/2022 13:57:02	350.795	8.137620e-014	28/11/2022 13:57:03	351.836	3.412670e-013	28/11/2022 13:57:05	352.876	1.618675e-013	28/11/2022 13:57:05	353.090	3.982107e-014	28/11/2022 13:57:06	354.132	3.903704e-014
28/11/2022 13:57:06	354.345	1.117594e-011	28/11/2022 13:57:06	354.557	9.062992e-012	28/11/2022 13:57:06	354.776	1.053445e-013	28/11/2022 13:57:07	355.816	3.274738e-013	28/11/2022 13:57:09	356.858	1.549350e-013	28/11/2022 13:57:09	357.071	4.404165e-014	28/11/2022 13:57:10	358.112	4.198845e-014
28/11/2022 13:57:10	358.325	1.094234e-011	28/11/2022 13:57:10	358.538	8.710415e-012	28/11/2022 13:57:10	358.757	1.037130e-013	28/11/2022 13:57:11	359.795	3.273150e-013	28/11/2022 13:57:12	360.836	1.537931e-013	28/11/2022 13:57:13	361.049	4.558619e-014	28/11/2022 13:57:14	362.092	4.236078e-014
28/11/2022 13:57:14	362.304	1.051892e-011	28/11/2022 13:57:14	362.517	8.862758e-012	28/11/2022 13:57:14	362.735	6.733814e-014	28/11/2022 13:57:15	363.777	3.381450e-013	28/11/2022 13:57:16	364.818	1.477540e-013	28/11/2022 13:57:17	365.034	4.650336e-014	28/11/2022 13:57:18	366.075	4.257197e-014
28/11/2022 13:57:18	366.289	1.099873e-011	28/11/2022 13:57:18	366.502	9.127655e-012	28/11/2022 13:57:18	366.715	9.354963e-014	28/11/2022 13:57:19	367.756	3.538190e-013	28/11/2022 13:57:20	368.798	1.496397e-013	28/11/2022 13:57:21	369.012	3.606037e-014	28/11/2022 13:57:22	370.051	3.777533e-014
28/11/2022 13:57:22	370.264	1.087724e-011	28/11/2022 13:57:22	370.477	9.176270e-012	28/11/2022 13:57:22	370.695	9.465920e-014	28/11/2022 13:57:23	371.736	3.464291e-013	28/11/2022 13:57:24	372.776	1.631833e-013	28/11/2022 13:57:25	372.989	6.689754e-014	28/11/2022 13:57:26	374.030	4.103625e-014
28/11/2022 13:57:26	374.244	1.104675e-011	28/11/2022 13:57:26	374.456	8.866942e-012	28/11/2022 13:57:26	374.674	8.578897e-014	28/11/2022 13:57:27	375.714	3.315332e-013	28/11/2022 13:57:28	376.756	1.499159e-013	28/11/2022 13:57:29	376.972	4.763765e-014	28/11/2022 13:57:30	378.011	4.208235e-014
28/11/2022 13:57:30	378.224	1.064841e-011	28/11/2022 13:57:30	378.437	8.794777e-012	28/11/2022 13:57:30	378.656	7.019400e-014	28/11/2022 13:57:31	379.697	3.652613e-013	28/11/2022 13:57:32	380.737	1.670711e-013	28/11/2022 13:57:33	380.950	5.882167e-014	28/11/2022 13:57:34	381.992	3.425326e-014
28/11/2022 13:57:34	382.205	1.068420e-011	28/11/2022 13:57:34	382.417	8.914336e-012	28/11/2022 13:57:34	382.635	9.412409e-014	28/11/2022 13:57:35	383.676	3.233491e-013	28/11/2022 13:57:36	384.716	1.492912e-013	28/11/2022 13:57:37	384.929	3.289368e-014	28/11/2022 13:57:38	385.968	4.072180e-014
28/11/2022 13:57:38	386.181	1.067085e-011	28/11/2022 13:57:38	386.394	9.074893e-012	28/11/2022 13:57:38	386.612	6.865688e-014	28/11/2022 13:57:39	387.652	3.315443e-013	28/11/2022 13:57:40	388.694	1.547462e-013	28/11/2022 13:57:41	388.917	3.455765e-014	28/11/2022 13:57:42	389.958	4.587101e-014
28/11/2022 13:57:42	390.172	1.056127e-011	28/11/2022 13:57:42	390.385	8.685679e-012	28/11/2022 13:57:42	390.604	9.975767e-014	28/11/2022 13:57:43	391.645	3.404133e-013	28/11/2022 13:57:44	392.684	1.548677e-013	28/11/2022 13:57:45	392.898	4.552983e-014	28/11/2022 13:57:46	393.938	4.062233e-014
28/11/2022 13:57:46	394.152	1.034367e-011	28/11/2022 13:57:46	394.365	9.139160e-012	28/11/2022 13:57:46	394.577	9.727903e-014	28/11/2022 13:57:47	395.617	3.293389e-013	28/11/2022 13:57:48	396.659	1.609577e-013	28/11/2022 13:57:49	396.871	2.473736e-014	28/11/2022 13:57:50	397.912	3.765107e-014
28/11/2022 13:57:50	398.125	1.049409e-011	28/11/2022 13:57:50	398.338	8.730070e-012	28/11/2022 13:57:50	398.551	8.957551e-014	28/11/2022 13:57:51	399.592	3.493289e-013	28/11/2022 13:57:52	400.631	1.659255e-013	28/11/2022 13:57:53	400.845	3.768911e-014	28/11/2022 13:57:54	401.887	3.875712e-014
28/11/2022 13:57:54	402.100	1.074137e-011	28/11/2022 13:57:54	402.313	8.988788e-012	28/11/2022 13:57:54	402.530	9.241712e-014	28/11/2022 13:57:55	403.569	3.582845e-013	28/11/2022 13:57:56	404.610	1.413678e-013	28/11/2022 13:57:56	404.824	5.034246e-014	28/11/2022 13:57:58	405.863	3.493519e-014
28/11/2022 13:57:58	406.077	1.105711e-011	28/11/2022 13:57:58	406.290	8.891000e-012	28/11/2022 13:57:58	406.508	1.016754e-013	28/11/2022 13:57:59	407.549	3.587913e-013	28/11/2022 13:58:00	408.592	1.514318e-013	28/11/2022 13:58:00	408.806	6.303837e-014	28/11/2022 13:58:02	409.847	4.137316e-014
28/11/2022 13:58:02	410.060	1.037152e-011	28/11/2022 13:58:02	410.273	9.022808e-012	28/11/2022 13:58:02	410.490	5.986096e-014	28/11/2022 13:58:03	411.532	3.595672e-013	28/11/2022 13:58:04	412.571	1.611571e-013	28/11/2022 13:58:04	412.791	4.004872e-014	28/11/2022 13:58:05	413.832	4.247437e-014
28/11/2022 13:58:06	414.045	1.070214e-011	28/11/2022 13:58:06	414.257	8.971318e-012	28/11/2022 13:58:06	414.476	8.526016e-014	28/11/2022 13:58:07	415.515	3.599612e-013	28/11/2022 13:58:08	416.558	1.535105e-013	28/11/2022 13:58:08	416.770	5.357851e-014	28/11/2022 13:58:09	417.809	4.331718e-014
28/11/2022 13:58:10	418.022	1.065336e-011	28/11/2022 13:58:10	418.235	8.653824e-012	28/11/2022 13:58:10	418.453	7.574191e-014	28/11/2022 13:58:11	419.493	3.448331e-013	28/11/2022 13:58:12	420.532	1.613702e-013	28/11/2022 13:58:12	420.746	5.203358e-014	28/11/2022 13:58:13	421.786	4.600208e-014
28/11/2022 13:58:14	421.999	1.070894e-011	28/11/2022 13:58:14	422.212	8.892469e-012	28/11/2022 13:58:14	422.425	7.187307e-014	28/11/2022 13:58:15	423.466	3.354592e-013	28/11/2022 13:58:16	424.506	1.570491e-013	28/11/2022 13:58:16	424.718	3.115424e-014	28/11/2022 13:58:17	425.761	3.999842e-014
28/11/2022 13:58:18	425.974	1.064241e-011	28/11/2022 13:58:18	426.188	8.493875e-012	28/11/2022 13:58:18	426.405	1.083007e-013	28/11/2022 13:58:19	427.444	3.343493e-013	28/11/2022 13:58:20	428.485	1.595323e-013	28/11/2022 13:58:20	428.698	4.996659e-014	28/11/2022 13:58:21	429.739	3.778970e-014
28/11/2022 13:58:22	429.951	1.083914e-011	28/11/2022 13:58:22	430.164	9.132651e-012	28/11/2022 13:58:22	430.384	8.198872e-014	28/11/2022 13:58:23	431.424	3.607571e-013	28/11/2022 13:58:24	432.464	1.490472e-013	28/11/2022 13:58:24	432.676	5.095425e-014	28/11/2022 13:58:25	433.718	3.735080e-014
28/11/2022 13:58:26	433.931	1.063500e-011	28/11/2022 13:58:26	434.144	9.234592e-012	28/11/2022 13:58:26	434.362	7.543178e-014	28/11/2022 13:58:27	435.403	3.452504e-013	28/11/2022 13:58:28	436.443	1.483712e-013	28/11/2022 13:58:28	436.657	4.409714e-014	28/11/2022 13:58:29	437.696	4.141270e-014
28/11/2022 13:58:30	437.909	1.060180e-011	28/11/2022 13:58:30	438.122	8.942054e-012	28/11/2022 13:58:30	438.340	8.277024e-014	28/11/2022 13:58:31	439.382	3.420337e-013	28/11/2022 13:58:32	440.420	1.509154e-013	28/11/2022 13:58:32	440.633	5.864868e-014	28/11/2022 13:58:33	441.675	4.083586e-014
28/11/2022 13:58:34	441.888	1.073685e-011	28/11/2022 13:58:34	442.100	8.894801e-012	28/11/2022 13:58:34	442.317	9.520852e-014	28/11/2022 13:58:35	443.357	3.376556e-013	28/11/2022 13:58:36	444.398	1.550948e-013	28/11/2022 13:58:36	444.610	5.748377e-014	28/11/2022 13:58:37	445.650	3.906660e-014
28/11/2022 13:58:38	445.863	1.060578e-011	28/11/2022 13:58:38	446.077	9.268450e-012	28/11/2022 13:58:38	446.294	8.142039e-014	28/11/2022 13:58:39	447.335	3.396951e-013	28/11/2022 13:58:40	448.377	1.440941e-013	28/11/2022 13:58:40	448.589	5.756249e-014	28/11/2022 13:58:41	449.631	3.656689e-014
28/11/2022 13:58:41	449.844	1.055793e-011	28/11/2022 13:58:42	450.057	8.934406e-012	28/11/2022 13:58:42	450.270	8.386555e-014	28/11/2022 13:58:43	451.311	3.378696e-013	28/11/2022 13:58:44	452.350	1.433119e-013	28/11/2022 13:58:44	452.562	5.148204e-014	28/11/2022 13:58:45	453.603	3.350908e-014
28/11/2022 13:58:45	453.817	1.116931e-011	28/11/2022 13:58:46	454.030	9.105482e-012	28/11/2022 13:58:46	454.243	4.792749e-014	28/11/2022 13:58:47	455.284	3.275052e-013	28/11/2022 13:58:48	456.326	1.358863e-013	28/11/2022 13:58:48	456.539	4.166561e-014	28/11/2022 13:58:49	457.579	3.780613e-014
28/11/2022 13:58:49	457.792	1.062572e-011	28/11/2022 13:58:50	458.005	8.597051e-012	28/11/2022 13:58:50	458.223	8.339392e-014	28/11/2022 13:58:51	459.264	3.310796e-013	28/11/2022 13:58:52	460.305	1.574803e-013	28/11/2022 13:58:52	460.518	3.957878e-014	28/11/2022 13:58:53	461.560	3.823917e-014
28/11/2022 13:58:53	461.773	1.041605e-011	28/11/2022 13:58:54	461.985	9.118753e-012	28/11/2022 13:58:54	462.203	1.215567e-013	28/11/2022 13:58:55	463.244	3.387051e-013	28/11/2022 13:58:56	464.286	1.484480e-013	28/11/2022 13:58:56	464.499	4.810769e-014	28/11/2022 13:58:57	465.539	3.135901e-014
28/11/2022 13:58:57	465.753	1.079248e-011	28/11/2022 13:58:58	465.966	8.891291e-012	28/11/2022 13:58:58	466.183	8.968762e-014	28/11/2022 13:58:59	467.223	3.306589e-013	28/11/2022 13:59:00	468.263	1.433897e-013	28/11/2022 13:59:00	468.477	3.414240e-014	28/11/2022 13:59:01	469.519	3.309559e-014
28/11/2022 13:59:01	469.731	1.060600e-011	28/11/2022 13:59:02	469.944	9.024039e-012	28/11/2022 13:59:02	470.162	6.470935e-014	28/11/2022 13:59:03	471.203	3.575259e-013	28/11/2022 13:59:04	472.245	1.535466e-013	28/11/2022 13:59:04	472.458	5.950823e-014	28/11/2022 13:59:05	473.501	4.164118e-014
28/11/2022 13:59:05	473.713	1.076039e-011	28/11/2022 13:59:06	473.926	8.887837e-012	28/11/2022 13:59:06	474.144	9.821012e-014	28/11/2022 13:59:07	475.183	3.408293e-013	28/11/2022 13:59:08	476.224	1.503437e-013	28/11/2022 13:59:08	476.437	3.627782e-014	28/11/2022 13:59:09	477.477	3.948069e-014
28/11/2022 13:59:09	477.690	1.090397e-011	28/11/2022 13:59:10	477.902	9.063011e-012	28/11/2022 13:59:10	478.120	8.207124e-014	28/11/2022 13:59:11	479.160	3.353718e-013	28/11/2022 13:59:12	480.199	1.612053e-013	28/11/2022 13:59:12	480.412	4.663746e-014	28/11/2022 13:59:13	481.453	3.835945e-014
28/11/2022 13:59:13	481.666	1.097321e-011	28/11/2022 13:59:14	481.879	9.023188e-012	28/11/2022 13:59:14	482.098	8.622286e-014	28/11/2022 13:59:15	483.137	3.360123e-013	28/11/2022 13:59:16	484.178	1.590254e-013	28/11/2022 13:59:16	484.391	2.789721e-014	28/11/2022 13:59:17	485.430	3.907074e-014
28/11/2022 13:59:17	485.643	1.034738e-011	28/11/2022 13:59:18	485.856	9.223478e-012	28/11/2022 13:59:18	486.074	7.995735e-014	28/11/2022 13:59:19	487.113	3.374436e-013	28/11/2022 13:59:20	488.153	1.581585e-013	28/11/2022 13:59:20	488.366	4.012818e-014	28/11/2022 13:59:21	489.407	3.660290e-014
28/11/2022 13:59:21	489.620	1.077805e-011	28/11/2022 13:59:21	489.832	9.178289e-012	28/11/2022 13:59:22	490.051	9.934807e-014	28/11/2022 13:59:23	491.091	3.406660e-013	28/11/2022 13:59:24	492.133	1.578789e-013	28/11/2022 13:59:24	492.346	4.645095e-014	28/11/2022 13:59:25	493.386	3.951193e-014
28/11/2022 13:59:25	493.599	1.080702e-011	28/11/2022 13:59:25	493.812	8.635691e-012	28/11/2022 13:59:26	494.031	7.342663e-014	28/11/2022 13:59:27	495.070	3.670233e-013	28/11/2022 13:59:28	496.110	1.689908e-013	28/11/2022 13:59:28	496.323	3.856852e-014	28/11/2022 13:59:29	497.364	4.924675e-014
28/11/2022 13:59:29	497.576	1.064608e-011	28/11/2022 13:59:29	497.789	8.914624e-012	28/11/2022 13:59:30	498.007	7.486449e-014	28/11/2022 13:59:31	499.048	3.193999e-013	28/11/2022 13:59:32	500.088	1.475904e-013	28/11/2022 13:59:32	500.300	4.555315e-014	28/11/2022 13:59:33	501.341	4.277947e-014
28/11/2022 13:59:33	501.554	1.048474e-011	28/11/2022 13:59:33	501.768	9.061764e-012	28/11/2022 13:59:34	501.981	7.871469e-014	28/11/2022 13:59:35	503.022	3.416198e-013	28/11/2022 13:59:36	504.063	1.571970e-013	28/11/2022 13:59:36	504.276	5.229377e-014	28/11/2022 13:59:37	505.316	4.188628e-014
28/11/2022 13:59:37	505.529	1.070970e-011	28/11/2022 13:59:37	505.742	9.016559e-012	28/11/2022 13:59:38	505.961	8.429004e-014	28/11/2022 13:59:39	507.003	3.322896e-013	28/11/2022 13:59:40	508.042	1.460922e-013	28/11/2022 13:59:40	508.256	3.932648e-014	28/11/2022 13:59:41	509.297	4.200456e-014
28/11/2022 13:59:41	509.510	1.091194e-011	28/11/2022 13:59:41	509.722	8.942400e-012	28/11/2022 13:59:42	509.940	1.040166e-013	28/11/2022 13:59:43	510.981	3.350649e-013	28/11/2022 13:59:44	512.022	1.507524e-013	28/11/2022 13:59:44	512.235	4.347884e-014	28/11/2022 13:59:45	513.274	4.433087e-014
28/11/2022 13:59:45	513.487	1.087169e-011	28/11/2022 13:59:45	513.700	8.664747e-012	28/11/2022 13:59:46	513.920	8.768170e-014	28/11/2022 13:59:47	514.961	3.540744e-013	28/11/2022 13:59:48	516.002	1.438829e-013	28/11/2022 13:59:48	516.214	4.278398e-014	28/11/2022 13:59:49	517.254	3.841335e-014
28/11/2022 13:59:49	517.466	1.090819e-011	28/11/2022 13:59:49	517.679	8.440174e-012	28/11/2022 13:59:50	517.897	1.108031e-013	28/11/2022 13:59:51	518.937	3.359983e-013	28/11/2022 13:59:52	519.977	1.601088e-013	28/11/2022 13:59:52	520.191	5.207093e-014	28/11/2022 13:59:53	521.232	4.480884e-014
28/11/2022 13:59:53	521.446	1.020537e-011	28/11/2022 13:59:53	521.658	8.737342e-012	28/11/2022 13:59:54	521.877	9.309712e-014	28/11/2022 13:59:55	522.916	3.702018e-013	28/11/2022 13:59:56	523.957	1.502789e-013	28/11/2022 13:59:56	524.170	4.116124e-014	28/11/2022 13:59:57	525.210	3.883870e-014
28/11/2022 13:59:57	525.423	1.045472e-011	28/11/2022 13:59:57	525.636	8.950926e-012	28/11/2022 13:59:58	525.854	1.250052e-013	28/11/2022 13:59:59	526.894	3.371070e-013	28/11/2022 14:00:00	527.935	1.576030e-013	28/11/2022 14:00:00	528.147	7.246277e-014	28/11/2022 14:00:01	529.190	3.771789e-014
28/11/2022 14:00:01	529.404	1.045101e-011	28/11/2022 14:00:01	529.617	8.964066e-012	28/11/2022 14:00:01	529.830	9.165003e-014	28/11/2022 14:00:03	530.871	3.388450e-013	28/11/2022 14:00:04	531.912	1.658953e-013	28/11/2022 14:00:04	532.125	2.465984e-014	28/11/2022 14:00:05	533.164	4.361815e-014
28/11/2022 14:00:05	533.377	1.086464e-011	28/11/2022 14:00:05	533.589	9.093096e-012	28/11/2022 14:00:05	533.807	8.110378e-014	28/11/2022 14:00:07	534.848	3.355212e-013	28/11/2022 14:00:08	535.889	1.485409e-013	28/11/2022 14:00:08	536.102	2.993805e-014	28/11/2022 14:00:09	537.142	3.452504e-014
28/11/2022 14:00:09	537.355	1.071847e-011	28/11/2022 14:00:09	537.567	9.077546e-012	28/11/2022 14:00:09	537.786	9.859218e-014	28/11/2022 14:00:10	538.827	3.450875e-013	28/11/2022 14:00:12	539.867	1.664991e-013	28/11/2022 14:00:12	540.080	3.457440e-014	28/11/2022 14:00:13	541.121	3.807934e-014
28/11/2022 14:00:13	541.334	1.073885e-011	28/11/2022 14:00:13	541.547	8.720191e-012	28/11/2022 14:00:13	541.760	1.144563e-013	28/11/2022 14:00:14	542.799	3.251078e-013	28/11/2022 14:00:15	543.840	1.477365e-013	28/11/2022 14:00:16	544.053	3.174681e-014	28/11/2022 14:00:17	545.094	4.296089e-014
28/11/2022 14:00:17	545.307	1.090072e-011	28/11/2022 14:00:17	545.520	9.016316e-012	28/11/2022 14:00:17	545.739	6.810542e-014	28/11/2022 14:00:18	546.780	3.180400e-013	28/11/2022 14:00:19	547.820	1.498677e-013	28/11/2022 14:00:20	548.033	5.194085e-014	28/11/2022 14:00:21	549.074	4.071288e-014
28/11/2022 14:00:21	549.287	1.078583e-011	28/11/2022 14:00:21	549.500	8.714831e-012	28/11/2022 14:00:21	549.722	7.105949e-014	28/11/2022 14:00:22	550.762	3.244482e-013	28/11/2022 14:00:23	551.804	1.839419e-013	28/11/2022 14:00:24	552.017	4.561876e-014	28/11/2022 14:00:25	553.057	3.876544e-014
28/11/2022 14:00:25	553.269	1.071161e-011	28/11/2022 14:00:25	553.483	8.805427e-012	28/11/2022 14:00:25	553.701	1.004959e-013	28/11/2022 14:00:26	554.742	3.010517e-013	28/11/2022 14:00:27	555.784	1.406449e-013	28/11/2022 14:00:28	555.997	5.695939e-014	28/11/2022 14:00:29	557.039	4.028518e-014
28/11/2022 14:00:29	557.252	1.092394e-011	28/11/2022 14:00:29	557.464	8.538577e-012	28/11/2022 14:00:29	557.677	1.022057e-013	28/11/2022 14:00:30	558.718	3.366701e-013	28/11/2022 14:00:31	559.759	1.483093e-013	28/11/2022 14:00:32	559.972	2.159009e-014	28/11/2022 14:00:33	561.013	4.183909e-014
28/11/2022 14:00:33	561.226	1.077096e-011	28/11/2022 14:00:33	561.439	9.041888e-012	28/11/2022 14:00:33	561.652	8.330688e-014	28/11/2022 14:00:34	562.692	3.484059e-013	28/11/2022 14:00:35	563.733	1.424189e-013	28/11/2022 14:00:36	563.947	6.012295e-014	28/11/2022 14:00:37	564.987	4.250479e-014
28/11/2022 14:00:37	565.200	1.068915e-011	28/11/2022 14:00:37	565.412	8.627064e-012	28/11/2022 14:00:37	565.625	7.504169e-014	28/11/2022 14:00:38	566.667	3.435485e-013	28/11/2022 14:00:39	567.708	1.551479e-013	28/11/2022 14:00:40	567.921	5.008206e-014	28/11/2022 14:00:41	568.963	3.628158e-014
28/11/2022 14:00:41	569.176	1.077706e-011	28/11/2022 14:00:41	569.389	8.697675e-012	28/11/2022 14:00:41	569.606	7.796640e-014	28/11/2022 14:00:42	570.645	3.465943e-013	28/11/2022 14:00:43	571.686	1.428904e-013	28/11/2022 14:00:44	571.900	6.016133e-014	28/11/2022 14:00:45	572.939	3.798072e-014
28/11/2022 14:00:45	573.151	1.048795e-011	28/11/2022 14:00:45	573.364	8.878829e-012	28/11/2022 14:00:45	573.583	8.162290e-014	28/11/2022 14:00:46	574.625	3.380015e-013	28/11/2022 14:00:47	575.665	1.432451e-013	28/11/2022 14:00:48	575.878	3.489491e-014	28/11/2022 14:00:49	576.919	3.858794e-014
